"anho","mes","idprovincia","tasa_de_paro"
2009,12,4,24.5864232743868
2009,12,5,21.1155378486056
2009,12,6,22.747461928934
2009,12,7,19.4339622641509
2009,12,8,16.8479574570945
2009,12,9,14.5720476706392
2009,12,10,18.3614177803603
2009,12,11,28.4804528568901
2009,12,12,21.1681187479832
2009,12,13,21.1826650465776
2009,12,14,25.9473684210526
2009,12,15,11.5468015901699
2009,12,16,17.0124481327801
2009,12,17,18.8635184224183
2009,12,18,27.8209658421673
2009,12,19,13.4813639968279
2009,12,20,9.14205344585091
2009,12,21,23.8153594771242
2009,12,22,11.7077464788732
2009,12,23,24.87028709789
2009,12,24,15.0659990896677
2009,12,25,12.8469113697404
2009,12,26,13.7739345274861
2009,12,27,10.3112840466926
2009,12,28,14.4835545297173
2009,12,29,27.3715932914046
2009,12,30,21.8296973961999
2009,12,31,10.5062082139446
2009,12,32,12.7375087966221
2009,12,33,14.1248720573183
2009,12,34,12.7877237851662
2009,12,35,28.7937743190661
2009,12,36,15.1673185571491
2009,12,37,13.6677115987461
2009,12,38,24.4742639695574
2009,12,39,12.708555200568
2009,12,40,10.0905562742561
2009,12,41,25.1524390243902
2009,12,42,12.2448979591837
2009,12,43,17.6691729323308
2009,12,44,8.9418777943368
2009,12,45,19.5568685376662
2009,12,46,21.409901599016
2009,12,47,13.5307346326837
2009,12,48,13.2623601587875
2009,12,49,14.4278606965174
2009,12,50,14.6595788182376
2010,1,1,13.6944613511869
2010,1,2,23.1694560669456
2010,1,3,23.2039268183847
2010,1,4,28.1593406593407
2010,1,5,25.9602649006623
2010,1,6,23.8412698412698
2010,1,7,22.2222222222222
2010,1,8,17.8076047201711
2010,1,9,14.1535111594992
2010,1,10,22.0387243735763
2010,1,11,31.9089803717214
2010,1,12,24.2721622505725
2010,1,13,23.4343434343434
2010,1,14,23.3557742102537
2010,1,15,13.8873601174097
2010,1,16,19.6842105263158
2010,1,17,20.2124968378447
2010,1,18,26.652651249708
2010,1,19,18.0685358255452
2010,1,20,8.71309830897105
2010,1,21,26.426547956293
2010,1,22,13.7931034482759
2010,1,23,20
2010,1,24,17.2822617419061
2010,1,25,14.5454545454545
2010,1,26,14.8869346733668
2010,1,27,11.2810707456979
2010,1,28,15.8887357905615
2010,1,29,29.7265625
2010,1,30,22.6977771641585
2010,1,31,12.3174603174603
2010,1,32,16.5512465373961
2010,1,33,16.6056166056166
2010,1,34,14.1772151898734
2010,1,35,28.9160901188576
2010,1,36,18.2419035029742
2010,1,37,16.0668380462725
2010,1,38,26.3537906137184
2010,1,39,14.3263419836474
2010,1,40,11.7128463476071
2010,1,41,25.5309831399168
2010,1,42,11.6997792494481
2010,1,43,18.0971558016612
2010,1,44,10.6508875739645
2010,1,45,21.6597998822837
2010,1,46,21.5049626836962
2010,1,47,14.9849397590361
2010,1,48,11.8378378378378
2010,1,49,16.6456494325347
2010,1,50,16.1941668366306
2010,2,1,13.6944613511869
2010,2,2,23.1694560669456
2010,2,3,23.2039268183847
2010,2,4,28.1593406593407
2010,2,5,25.9602649006623
2010,2,6,23.8412698412698
2010,2,7,22.2222222222222
2010,2,8,17.8076047201711
2010,2,9,14.1535111594992
2010,2,10,22.0387243735763
2010,2,11,31.9089803717214
2010,2,12,24.2721622505725
2010,2,13,23.4343434343434
2010,2,14,23.3557742102537
2010,2,15,13.8873601174097
2010,2,16,19.6842105263158
2010,2,17,20.2124968378447
2010,2,18,26.652651249708
2010,2,19,18.0685358255452
2010,2,20,8.71309830897105
2010,2,21,26.426547956293
2010,2,22,13.7931034482759
2010,2,23,20
2010,2,24,17.2822617419061
2010,2,25,14.5454545454545
2010,2,26,14.8869346733668
2010,2,27,11.2810707456979
2010,2,28,15.8887357905615
2010,2,29,29.7265625
2010,2,30,22.6977771641585
2010,2,31,12.3174603174603
2010,2,32,16.5512465373961
2010,2,33,16.6056166056166
2010,2,34,14.1772151898734
2010,2,35,28.9160901188576
2010,2,36,18.2419035029742
2010,2,37,16.0668380462725
2010,2,38,26.3537906137184
2010,2,39,14.3263419836474
2010,2,40,11.7128463476071
2010,2,41,25.5309831399168
2010,2,42,11.6997792494481
2010,2,43,18.0971558016612
2010,2,44,10.6508875739645
2010,2,45,21.6597998822837
2010,2,46,21.5049626836962
2010,2,47,14.9849397590361
2010,2,48,11.8378378378378
2010,2,49,16.6456494325347
2010,2,50,16.1941668366306
2010,3,1,13.6944613511869
2010,3,2,23.1694560669456
2010,3,3,23.2039268183847
2010,3,4,28.1593406593407
2010,3,5,25.9602649006623
2010,3,6,23.8412698412698
2010,3,7,22.2222222222222
2010,3,8,17.8076047201711
2010,3,9,14.1535111594992
2010,3,10,22.0387243735763
2010,3,11,31.9089803717214
2010,3,12,24.2721622505725
2010,3,13,23.4343434343434
2010,3,14,23.3557742102537
2010,3,15,13.8873601174097
2010,3,16,19.6842105263158
2010,3,17,20.2124968378447
2010,3,18,26.652651249708
2010,3,19,18.0685358255452
2010,3,20,8.71309830897105
2010,3,21,26.426547956293
2010,3,22,13.7931034482759
2010,3,23,20
2010,3,24,17.2822617419061
2010,3,25,14.5454545454545
2010,3,26,14.8869346733668
2010,3,27,11.2810707456979
2010,3,28,15.8887357905615
2010,3,29,29.7265625
2010,3,30,22.6977771641585
2010,3,31,12.3174603174603
2010,3,32,16.5512465373961
2010,3,33,16.6056166056166
2010,3,34,14.1772151898734
2010,3,35,28.9160901188576
2010,3,36,18.2419035029742
2010,3,37,16.0668380462725
2010,3,38,26.3537906137184
2010,3,39,14.3263419836474
2010,3,40,11.7128463476071
2010,3,41,25.5309831399168
2010,3,42,11.6997792494481
2010,3,43,18.0971558016612
2010,3,44,10.6508875739645
2010,3,45,21.6597998822837
2010,3,46,21.5049626836962
2010,3,47,14.9849397590361
2010,3,48,11.8378378378378
2010,3,49,16.6456494325347
2010,3,50,16.1941668366306
2010,4,1,10.9167671893848
2010,4,2,24.0674501788452
2010,4,3,23.9655558040707
2010,4,4,30.1431378052203
2010,4,5,23.4817813765182
2010,4,6,23.1915554175722
2010,4,7,19.8016582669485
2010,4,8,17.6240611817964
2010,4,9,16.6130760986066
2010,4,10,20.9978070175439
2010,4,11,29.6760710553814
2010,4,12,24.2644628099174
2010,4,13,23.3708769106999
2010,4,14,28.8285937907644
2010,4,15,14.1115626154414
2010,4,16,18.5972369819341
2010,4,17,17.7507447864945
2010,4,18,28.8925310231796
2010,4,19,15.1515151515151
2010,4,20,7.52186588921283
2010,4,21,23.6111111111111
2010,4,22,14.1048824593128
2010,4,23,27.3283480625425
2010,4,24,15.7611136057476
2010,4,25,15.2380952380952
2010,4,26,12.1706398996236
2010,4,27,11.3861386138614
2010,4,28,16.1784021472217
2010,4,29,28.8322112894873
2010,4,30,20.8563535911602
2010,4,31,10.9968847352025
2010,4,32,16.5960451977401
2010,4,33,16.3469387755102
2010,4,34,15.4911838790932
2010,4,35,31.9247985675918
2010,4,36,18.2237854473511
2010,4,37,16.2079510703364
2010,4,38,26.3540824575586
2010,4,39,13.7302977232925
2010,4,40,13.8713745271122
2010,4,41,24.4639376218324
2010,4,42,13.3333333333333
2010,4,43,18.1396484375
2010,4,44,10.3603603603603
2010,4,45,21.4757048590282
2010,4,46,22.8925809662354
2010,4,47,15.8170914542729
2010,4,48,12.3484586075511
2010,4,49,18.3649289099526
2010,4,50,15.1828134682917
2010,5,1,10.9167671893848
2010,5,2,24.0674501788452
2010,5,3,23.9655558040707
2010,5,4,30.1431378052203
2010,5,5,23.4817813765182
2010,5,6,23.1915554175722
2010,5,7,19.8016582669485
2010,5,8,17.6240611817964
2010,5,9,16.6130760986066
2010,5,10,20.9978070175439
2010,5,11,29.6760710553814
2010,5,12,24.2644628099174
2010,5,13,23.3708769106999
2010,5,14,28.8285937907644
2010,5,15,14.1115626154414
2010,5,16,18.5972369819341
2010,5,17,17.7507447864945
2010,5,18,28.8925310231796
2010,5,19,15.1515151515151
2010,5,20,7.52186588921283
2010,5,21,23.6111111111111
2010,5,22,14.1048824593128
2010,5,23,27.3283480625425
2010,5,24,15.7611136057476
2010,5,25,15.2380952380952
2010,5,26,12.1706398996236
2010,5,27,11.3861386138614
2010,5,28,16.1784021472217
2010,5,29,28.8322112894873
2010,5,30,20.8563535911602
2010,5,31,10.9968847352025
2010,5,32,16.5960451977401
2010,5,33,16.3469387755102
2010,5,34,15.4911838790932
2010,5,35,31.9247985675918
2010,5,36,18.2237854473511
2010,5,37,16.2079510703364
2010,5,38,26.3540824575586
2010,5,39,13.7302977232925
2010,5,40,13.8713745271122
2010,5,41,24.4639376218324
2010,5,42,13.3333333333333
2010,5,43,18.1396484375
2010,5,44,10.3603603603603
2010,5,45,21.4757048590282
2010,5,46,22.8925809662354
2010,5,47,15.8170914542729
2010,5,48,12.3484586075511
2010,5,49,18.3649289099526
2010,5,50,15.1828134682917
2010,6,1,10.9167671893848
2010,6,2,24.0674501788452
2010,6,3,23.9655558040707
2010,6,4,30.1431378052203
2010,6,5,23.4817813765182
2010,6,6,23.1915554175722
2010,6,7,19.8016582669485
2010,6,8,17.6240611817964
2010,6,9,16.6130760986066
2010,6,10,20.9978070175439
2010,6,11,29.6760710553814
2010,6,12,24.2644628099174
2010,6,13,23.3708769106999
2010,6,14,28.8285937907644
2010,6,15,14.1115626154414
2010,6,16,18.5972369819341
2010,6,17,17.7507447864945
2010,6,18,28.8925310231796
2010,6,19,15.1515151515151
2010,6,20,7.52186588921283
2010,6,21,23.6111111111111
2010,6,22,14.1048824593128
2010,6,23,27.3283480625425
2010,6,24,15.7611136057476
2010,6,25,15.2380952380952
2010,6,26,12.1706398996236
2010,6,27,11.3861386138614
2010,6,28,16.1784021472217
2010,6,29,28.8322112894873
2010,6,30,20.8563535911602
2010,6,31,10.9968847352025
2010,6,32,16.5960451977401
2010,6,33,16.3469387755102
2010,6,34,15.4911838790932
2010,6,35,31.9247985675918
2010,6,36,18.2237854473511
2010,6,37,16.2079510703364
2010,6,38,26.3540824575586
2010,6,39,13.7302977232925
2010,6,40,13.8713745271122
2010,6,41,24.4639376218324
2010,6,42,13.3333333333333
2010,6,43,18.1396484375
2010,6,44,10.3603603603603
2010,6,45,21.4757048590282
2010,6,46,22.8925809662354
2010,6,47,15.8170914542729
2010,6,48,12.3484586075511
2010,6,49,18.3649289099526
2010,6,50,15.1828134682917
2010,7,1,9.61182994454715
2010,7,2,22.1707818930041
2010,7,3,24.8048378229797
2010,7,4,27.2519954389966
2010,7,5,21.5584415584416
2010,7,6,22.6848974518334
2010,7,7,16.9195996125282
2010,7,8,17.7213896457766
2010,7,9,14.3712574850299
2010,7,10,21.6928251121076
2010,7,11,29.4494459833795
2010,7,12,23.5793598954931
2010,7,13,20.0164406083025
2010,7,14,31.3668685804582
2010,7,15,13.4798534798535
2010,7,16,19.1251271617497
2010,7,17,15.0344488188976
2010,7,18,30.5084745762712
2010,7,19,16.0700685453161
2010,7,20,8.21325648414986
2010,7,21,29.1277890466531
2010,7,22,11.2217194570136
2010,7,23,27.0307167235495
2010,7,24,15.1881720430107
2010,7,25,14.2188961646399
2010,7,26,13.9778325123153
2010,7,27,10.1581508515815
2010,7,28,15.7643815158391
2010,7,29,27.8079008520527
2010,7,30,23.4368586673964
2010,7,31,12.5156838143036
2010,7,32,15.5853314527504
2010,7,33,14.1114274095161
2010,7,34,14.2335766423358
2010,7,35,30.3311499272198
2010,7,36,17.7519879647539
2010,7,37,16.1107614852108
2010,7,38,26.734613876911
2010,7,39,12.0800571837026
2010,7,40,11.3861386138614
2010,7,41,26.6434100076311
2010,7,42,10.9207708779443
2010,7,43,18.2273052180129
2010,7,44,14.0243902439024
2010,7,45,20.6833988509223
2010,7,46,21.5171123411554
2010,7,47,15.0684931506849
2010,7,48,11.363233469243
2010,7,49,16.7056074766355
2010,7,50,14.3243243243243
2010,8,1,9.61182994454715
2010,8,2,22.1707818930041
2010,8,3,24.8048378229797
2010,8,4,27.2519954389966
2010,8,5,21.5584415584416
2010,8,6,22.6848974518334
2010,8,7,16.9195996125282
2010,8,8,17.7213896457766
2010,8,9,14.3712574850299
2010,8,10,21.6928251121076
2010,8,11,29.4494459833795
2010,8,12,23.5793598954931
2010,8,13,20.0164406083025
2010,8,14,31.3668685804582
2010,8,15,13.4798534798535
2010,8,16,19.1251271617497
2010,8,17,15.0344488188976
2010,8,18,30.5084745762712
2010,8,19,16.0700685453161
2010,8,20,8.21325648414986
2010,8,21,29.1277890466531
2010,8,22,11.2217194570136
2010,8,23,27.0307167235495
2010,8,24,15.1881720430107
2010,8,25,14.2188961646399
2010,8,26,13.9778325123153
2010,8,27,10.1581508515815
2010,8,28,15.7643815158391
2010,8,29,27.8079008520527
2010,8,30,23.4368586673964
2010,8,31,12.5156838143036
2010,8,32,15.5853314527504
2010,8,33,14.1114274095161
2010,8,34,14.2335766423358
2010,8,35,30.3311499272198
2010,8,36,17.7519879647539
2010,8,37,16.1107614852108
2010,8,38,26.734613876911
2010,8,39,12.0800571837026
2010,8,40,11.3861386138614
2010,8,41,26.6434100076311
2010,8,42,10.9207708779443
2010,8,43,18.2273052180129
2010,8,44,14.0243902439024
2010,8,45,20.6833988509223
2010,8,46,21.5171123411554
2010,8,47,15.0684931506849
2010,8,48,11.363233469243
2010,8,49,16.7056074766355
2010,8,50,14.3243243243243
2010,9,1,9.61182994454715
2010,9,2,22.1707818930041
2010,9,3,24.8048378229797
2010,9,4,27.2519954389966
2010,9,5,21.5584415584416
2010,9,6,22.6848974518334
2010,9,7,16.9195996125282
2010,9,8,17.7213896457766
2010,9,9,14.3712574850299
2010,9,10,21.6928251121076
2010,9,11,29.4494459833795
2010,9,12,23.5793598954931
2010,9,13,20.0164406083025
2010,9,14,31.3668685804582
2010,9,15,13.4798534798535
2010,9,16,19.1251271617497
2010,9,17,15.0344488188976
2010,9,18,30.5084745762712
2010,9,19,16.0700685453161
2010,9,20,8.21325648414986
2010,9,21,29.1277890466531
2010,9,22,11.2217194570136
2010,9,23,27.0307167235495
2010,9,24,15.1881720430107
2010,9,25,14.2188961646399
2010,9,26,13.9778325123153
2010,9,27,10.1581508515815
2010,9,28,15.7643815158391
2010,9,29,27.8079008520527
2010,9,30,23.4368586673964
2010,9,31,12.5156838143036
2010,9,32,15.5853314527504
2010,9,33,14.1114274095161
2010,9,34,14.2335766423358
2010,9,35,30.3311499272198
2010,9,36,17.7519879647539
2010,9,37,16.1107614852108
2010,9,38,26.734613876911
2010,9,39,12.0800571837026
2010,9,40,11.3861386138614
2010,9,41,26.6434100076311
2010,9,42,10.9207708779443
2010,9,43,18.2273052180129
2010,9,44,14.0243902439024
2010,9,45,20.6833988509223
2010,9,46,21.5171123411554
2010,9,47,15.0684931506849
2010,9,48,11.363233469243
2010,9,49,16.7056074766355
2010,9,50,14.3243243243243
2010,10,1,11.1177884615385
2010,10,2,21.2321792260693
2010,10,3,24.6844633083883
2010,10,4,26.5420039073402
2010,10,5,22.3237597911227
2010,10,6,26.1164151524484
2010,10,7,21.7703349282297
2010,10,8,17.7630903051265
2010,10,9,16.3451232583065
2010,10,10,20
2010,10,11,31.2631210636809
2010,10,12,23.4886025768087
2010,10,13,22.0666941128036
2010,10,14,28.7049052686219
2010,10,15,14.4424131627057
2010,10,16,20.0197238658777
2010,10,17,18.4388291218414
2010,10,18,28.8753799392097
2010,10,19,19.5804195804196
2010,10,20,7.65857936275944
2010,10,21,30.0358994814519
2010,10,22,12.6363636363636
2010,10,23,25.8415841584158
2010,10,24,16.3133640552995
2010,10,25,14.5395044413277
2010,10,26,15.5485893416928
2010,10,27,10.2484472049689
2010,10,28,15.5446616884227
2010,10,29,30.1178010471204
2010,10,30,24.446857608253
2010,10,31,11.7869524109675
2010,10,32,16.9811320754717
2010,10,33,16.6187345932621
2010,10,34,16.6666666666667
2010,10,35,31.355470876429
2010,10,36,18.5523385300668
2010,10,37,15.742511153601
2010,10,38,26.0081823495032
2010,10,39,14.6524064171123
2010,10,40,10.6870229007633
2010,10,41,24.4216216216216
2010,10,42,13.519313304721
2010,10,43,19.719671338811
2010,10,44,13.4238310708899
2010,10,45,23.0973451327434
2010,10,46,20.898633521192
2010,10,47,14.3708116157856
2010,10,48,12.9037890693208
2010,10,49,16.6265060240964
2010,10,50,17.521278804235
2010,11,1,11.1177884615385
2010,11,2,21.2321792260693
2010,11,3,24.6844633083883
2010,11,4,26.5420039073402
2010,11,5,22.3237597911227
2010,11,6,26.1164151524484
2010,11,7,21.7703349282297
2010,11,8,17.7630903051265
2010,11,9,16.3451232583065
2010,11,10,20
2010,11,11,31.2631210636809
2010,11,12,23.4886025768087
2010,11,13,22.0666941128036
2010,11,14,28.7049052686219
2010,11,15,14.4424131627057
2010,11,16,20.0197238658777
2010,11,17,18.4388291218414
2010,11,18,28.8753799392097
2010,11,19,19.5804195804196
2010,11,20,7.65857936275944
2010,11,21,30.0358994814519
2010,11,22,12.6363636363636
2010,11,23,25.8415841584158
2010,11,24,16.3133640552995
2010,11,25,14.5395044413277
2010,11,26,15.5485893416928
2010,11,27,10.2484472049689
2010,11,28,15.5446616884227
2010,11,29,30.1178010471204
2010,11,30,24.446857608253
2010,11,31,11.7869524109675
2010,11,32,16.9811320754717
2010,11,33,16.6187345932621
2010,11,34,16.6666666666667
2010,11,35,31.355470876429
2010,11,36,18.5523385300668
2010,11,37,15.742511153601
2010,11,38,26.0081823495032
2010,11,39,14.6524064171123
2010,11,40,10.6870229007633
2010,11,41,24.4216216216216
2010,11,42,13.519313304721
2010,11,43,19.719671338811
2010,11,44,13.4238310708899
2010,11,45,23.0973451327434
2010,11,46,20.898633521192
2010,11,47,14.3708116157856
2010,11,48,12.9037890693208
2010,11,49,16.6265060240964
2010,11,50,17.521278804235
2010,12,1,11.1177884615385
2010,12,2,21.2321792260693
2010,12,3,24.6844633083883
2010,12,4,26.5420039073402
2010,12,5,22.3237597911227
2010,12,6,26.1164151524484
2010,12,7,21.7703349282297
2010,12,8,17.7630903051265
2010,12,9,16.3451232583065
2010,12,10,20
2010,12,11,31.2631210636809
2010,12,12,23.4886025768087
2010,12,13,22.0666941128036
2010,12,14,28.7049052686219
2010,12,15,14.4424131627057
2010,12,16,20.0197238658777
2010,12,17,18.4388291218414
2010,12,18,28.8753799392097
2010,12,19,19.5804195804196
2010,12,20,7.65857936275944
2010,12,21,30.0358994814519
2010,12,22,12.6363636363636
2010,12,23,25.8415841584158
2010,12,24,16.3133640552995
2010,12,25,14.5395044413277
2010,12,26,15.5485893416928
2010,12,27,10.2484472049689
2010,12,28,15.5446616884227
2010,12,29,30.1178010471204
2010,12,30,24.446857608253
2010,12,31,11.7869524109675
2010,12,32,16.9811320754717
2010,12,33,16.6187345932621
2010,12,34,16.6666666666667
2010,12,35,31.355470876429
2010,12,36,18.5523385300668
2010,12,37,15.742511153601
2010,12,38,26.0081823495032
2010,12,39,14.6524064171123
2010,12,40,10.6870229007633
2010,12,41,24.4216216216216
2010,12,42,13.519313304721
2010,12,43,19.719671338811
2010,12,44,13.4238310708899
2010,12,45,23.0973451327434
2010,12,46,20.898633521192
2010,12,47,14.3708116157856
2010,12,48,12.9037890693208
2010,12,49,16.6265060240964
2010,12,50,17.521278804235
2011,1,1,12.0143454871488
2011,1,2,23.3144621718991
2011,1,3,23.5840403577161
2011,1,4,31.5139879319803
2011,1,5,27.5132275132275
2011,1,6,27.3062730627306
2011,1,7,24.9782267897579
2011,1,8,18.9196562542627
2011,1,9,16.8944778567523
2011,1,10,21.1560044893378
2011,1,11,32.5282087447109
2011,1,12,26.06823451474
2011,1,13,22.0618556701031
2011,1,14,28.3783783783784
2011,1,15,15.5103523428987
2011,1,16,19.7452229299363
2011,1,17,21.6448032290615
2011,1,18,28.5980872404945
2011,1,19,18.230358504958
2011,1,20,9.17378917378917
2011,1,21,32.6386158081007
2011,1,22,13.6851520572451
2011,1,23,22.4760013240649
2011,1,24,18.0600461893764
2011,1,25,12.1184510250569
2011,1,26,15.7992565055762
2011,1,27,13.115763546798
2011,1,28,15.1817760796573
2011,1,29,32.0233463035019
2011,1,30,25.549260743402
2011,1,31,13.5193798449612
2011,1,32,17.8696566222845
2011,1,33,18.1593576281655
2011,1,34,18.5987261146497
2011,1,35,30.5084745762712
2011,1,36,20.4790156009668
2011,1,37,16.4820846905538
2011,1,38,25.9475218658892
2011,1,39,16.2840746054519
2011,1,40,13.0544993662865
2011,1,41,26.5094943460636
2011,1,42,15.8458244111349
2011,1,43,20.0481927710843
2011,1,44,13.9705882352941
2011,1,45,23.6577662934252
2011,1,46,23.2218704147038
2011,1,47,15.4757497223251
2011,1,48,13.6100893326327
2011,1,49,21.0965435041716
2011,1,50,19.6320301066276
2011,2,1,12.0143454871488
2011,2,2,23.3144621718991
2011,2,3,23.5840403577161
2011,2,4,31.5139879319803
2011,2,5,27.5132275132275
2011,2,6,27.3062730627306
2011,2,7,24.9782267897579
2011,2,8,18.9196562542627
2011,2,9,16.8944778567523
2011,2,10,21.1560044893378
2011,2,11,32.5282087447109
2011,2,12,26.06823451474
2011,2,13,22.0618556701031
2011,2,14,28.3783783783784
2011,2,15,15.5103523428987
2011,2,16,19.7452229299363
2011,2,17,21.6448032290615
2011,2,18,28.5980872404945
2011,2,19,18.230358504958
2011,2,20,9.17378917378917
2011,2,21,32.6386158081007
2011,2,22,13.6851520572451
2011,2,23,22.4760013240649
2011,2,24,18.0600461893764
2011,2,25,12.1184510250569
2011,2,26,15.7992565055762
2011,2,27,13.115763546798
2011,2,28,15.1817760796573
2011,2,29,32.0233463035019
2011,2,30,25.549260743402
2011,2,31,13.5193798449612
2011,2,32,17.8696566222845
2011,2,33,18.1593576281655
2011,2,34,18.5987261146497
2011,2,35,30.5084745762712
2011,2,36,20.4790156009668
2011,2,37,16.4820846905538
2011,2,38,25.9475218658892
2011,2,39,16.2840746054519
